Format Version,1.23,Take Name,Take 2020-08-18 09.00.32 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2020-08-18 09.00.32.848 下午,Total Frames in Take,4607,Total Exported Frames,4607,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4246,35.383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004081,0.052870,-0.004858,-0.998581,-0.398422,1.580935,-0.937721,0.000937,-0.332111,1.548629,-0.976013,0.813824,-0.351779,1.606470,-0.953015,0.721857,-0.511377,1.587708,-0.884135,0.895723,-0.018830,-0.004839,0.045419,-0.998779,-0.413343,1.317941,-0.916683,0.001648,-0.395772,1.325088,-0.927408,0.000000,-0.428239,1.335628,-0.916373,0.634817,-0.416017,1.293109,-0.906269,0.530252,-0.409404,1.402286,-0.932036,0.832498,-0.225242,0.871832,-3.003576,0.000000,-0.332019,1.549345,-0.975882,-0.352310,1.605492,-0.953007,-0.511005,1.587876,-0.884266,-0.389818,1.327501,-0.924414,-0.429650,1.335981,-0.916464,-0.414714,1.291827,-0.905960,-0.409034,1.402850,-0.932168,,,
4247,35.391667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004141,0.052977,-0.004829,-0.998576,-0.398408,1.580930,-0.937716,0.000916,-0.332090,1.548624,-0.975998,0.816555,-0.351761,1.606463,-0.952997,0.721886,-0.511374,1.587701,-0.884154,0.892852,-0.018723,-0.004724,0.045534,-0.998776,-0.413339,1.317934,-0.916675,0.001663,-0.395764,1.325074,-0.927397,0.000000,-0.428232,1.335624,-0.916372,0.635734,-0.416021,1.293105,-0.906256,0.536453,-0.409378,1.402274,-0.932046,0.828058,-0.224895,0.871315,-3.003428,0.000000,-0.331989,1.549340,-0.975872,-0.352283,1.605486,-0.952993,-0.511020,1.587870,-0.884276,-0.389800,1.327505,-0.924413,-0.429641,1.335978,-0.916463,-0.414709,1.291806,-0.905942,-0.409010,1.402844,-0.932179,,,
4248,35.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003990,0.052832,-0.004813,-0.998584,-0.398367,1.580934,-0.937692,0.000929,-0.332061,1.548614,-0.975983,0.816576,-0.351722,1.606461,-0.952994,0.722900,-0.511317,1.587728,-0.884099,0.897312,-0.018549,-0.004263,0.045339,-0.998790,-0.413303,1.317942,-0.916651,0.001624,-0.395721,1.325084,-0.927360,0.000000,-0.428203,1.335626,-0.916369,0.636016,-0.415986,1.293115,-0.906225,0.531693,-0.409360,1.402277,-0.932051,0.827196,-0.222785,0.870583,-3.003057,0.000000,-0.331966,1.549343,-0.975851,-0.352240,1.605473,-0.952994,-0.510961,1.587894,-0.884223,-0.389795,1.327496,-0.924395,-0.429593,1.335986,-0.916463,-0.414704,1.291847,-0.905917,-0.408995,1.402828,-0.932180,,,
4249,35.408333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004111,0.052970,-0.004775,-0.998576,-0.398354,1.580932,-0.937711,0.000950,-0.332040,1.548617,-0.975992,0.813398,-0.351704,1.606459,-0.952994,0.720971,-0.511318,1.587719,-0.884147,0.897044,-0.013136,0.080323,0.022249,-0.996434,-0.412399,1.318034,-0.915068,0.001363,-0.393568,1.325791,-0.922819,0.000000,-0.427846,1.335045,-0.917682,0.640125,-0.415782,1.293267,-0.904704,0.542674,-0.409379,1.402230,-0.931416,0.831809,0.146312,0.849318,-2.929433,0.000000,-0.331961,1.549333,-0.975855,-0.352232,1.605487,-0.952985,-0.510934,1.587883,-0.884284,-0.393544,1.325646,-0.921990,-0.429559,1.336017,-0.916458,-0.414682,1.291803,-0.905947,-0.408971,1.402847,-0.932180,,,
4250,35.416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004017,0.052820,-0.004792,-0.998584,-0.398325,1.580924,-0.937695,0.000945,-0.332021,1.548603,-0.975989,0.816469,-0.351680,1.606449,-0.952996,0.723364,-0.511273,1.587718,-0.884099,0.890030,-0.013122,0.080378,0.022041,-0.996434,-0.412395,1.318014,-0.915054,0.001371,-0.393566,1.325778,-0.922803,0.789707,-0.427848,1.335018,-0.917671,0.420409,-0.415769,1.293247,-0.904689,0.446684,-0.409408,1.402210,-0.931407,0.734079,0.146737,0.849399,-2.929326,0.000000,-0.331942,1.549328,-0.975851,-0.352197,1.605472,-0.952994,-0.510900,1.587881,-0.884231,-0.393547,1.325634,-0.921974,-0.429604,1.335972,-0.916452,-0.414652,1.291806,-0.905919,-0.408985,1.402828,-0.932168,,,
4251,35.425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003951,0.052791,-0.004726,-0.998587,-0.398301,1.580934,-0.937690,0.000971,-0.332005,1.548599,-0.975985,0.814340,-0.351654,1.606451,-0.952998,0.723450,-0.511246,1.587751,-0.884089,0.893034,-0.012971,0.080448,0.022214,-0.996427,-0.412376,1.318027,-0.915039,0.001353,-0.393544,1.325781,-0.922787,0.789550,-0.427823,1.335036,-0.917662,0.414926,-0.415761,1.293264,-0.904667,0.450179,-0.409356,1.402217,-0.931414,0.733077,0.146843,0.848647,-2.929107,0.000000,-0.331943,1.549323,-0.975839,-0.352178,1.605481,-0.952991,-0.510848,1.587911,-0.884233,-0.393521,1.325646,-0.921963,-0.429546,1.335991,-0.916446,-0.414664,1.291820,-0.905895,-0.408941,1.402826,-0.932175,,,
4252,35.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004006,0.052742,-0.004660,-0.998589,-0.398295,1.580937,-0.937674,0.000962,-0.332006,1.548598,-0.975978,0.814785,-0.351645,1.606450,-0.952983,0.724229,-0.511233,1.587762,-0.884060,0.886855,-0.013209,0.079967,0.022194,-0.996463,-0.412357,1.318015,-0.915051,0.001369,-0.393533,1.325774,-0.922813,0.791228,-0.427808,1.335024,-0.917651,0.421314,-0.415730,1.293246,-0.904688,0.452560,-0.409361,1.402213,-0.931388,0.735263,0.144983,0.849677,-2.929883,0.000000,-0.331930,1.549335,-0.975836,-0.352168,1.605458,-0.952982,-0.510854,1.587925,-0.884195,-0.393509,1.325621,-0.921979,-0.429571,1.335969,-0.916442,-0.414615,1.291831,-0.905910,-0.408938,1.402826,-0.932144,,,
4253,35.441667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004180,0.052819,-0.004675,-0.998584,-0.398277,1.580933,-0.937682,0.000942,-0.331981,1.548611,-0.975988,0.815808,-0.351627,1.606454,-0.952976,0.722546,-0.511224,1.587734,-0.884084,0.892399,-0.012916,0.080004,0.022296,-0.996461,-0.412355,1.318032,-0.915035,0.001356,-0.393528,1.325783,-0.922801,0.793035,-0.427801,1.335043,-0.917645,0.422285,-0.415734,1.293270,-0.904658,0.457925,-0.409336,1.402220,-0.931419,0.735455,0.144988,0.848408,-2.929567,0.000000,-0.331895,1.549331,-0.975854,-0.352153,1.605478,-0.952969,-0.510849,1.587900,-0.884216,-0.393509,1.325645,-0.921984,-0.429542,1.335984,-0.916452,-0.414629,1.291843,-0.905860,-0.408913,1.402833,-0.932172,,,
4254,35.450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004057,0.052716,-0.004650,-0.998590,-0.398251,1.580937,-0.937653,0.000950,-0.331965,1.548601,-0.975965,0.816927,-0.351602,1.606451,-0.952962,0.720847,-0.511187,1.587758,-0.884033,0.889354,-0.013081,0.079384,0.022420,-0.996506,-0.412338,1.318025,-0.915027,0.001362,-0.393520,1.325774,-0.922813,0.790118,-0.427785,1.335040,-0.917612,0.425633,-0.415710,1.293259,-0.904655,0.456051,-0.409322,1.402218,-0.931383,0.736279,0.142414,0.849043,-2.930423,0.000000,-0.331878,1.549316,-0.975832,-0.352142,1.605474,-0.952950,-0.510801,1.587926,-0.884170,-0.393493,1.325615,-0.921989,-0.429502,1.335998,-0.916424,-0.414609,1.291827,-0.905868,-0.408914,1.402836,-0.932135,,,
4255,35.458333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003989,0.052849,-0.004723,-0.998583,-0.398226,1.580917,-0.937687,0.000975,-0.331925,1.548585,-0.975976,0.809884,-0.351576,1.606436,-0.952987,0.721876,-0.511176,1.587730,-0.884097,0.889984,-0.013358,0.079187,0.022533,-0.996516,-0.412331,1.318013,-0.915053,0.001365,-0.393514,1.325764,-0.922842,0.793836,-0.427776,1.335033,-0.917622,0.423435,-0.415703,1.293242,-0.904694,0.452864,-0.409307,1.402215,-0.931362,0.736570,0.141563,0.850102,-2.930934,0.000000,-0.331864,1.549328,-0.975825,-0.352088,1.605448,-0.952989,-0.510790,1.587888,-0.884237,-0.393494,1.325616,-0.922031,-0.429503,1.335996,-0.916435,-0.414595,1.291790,-0.905899,-0.408895,1.402835,-0.932108,,,
4256,35.466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004015,0.052686,-0.004658,-0.998592,-0.398211,1.580931,-0.937665,0.000965,-0.331927,1.548593,-0.975978,0.809916,-0.351563,1.606445,-0.952979,0.719810,-0.511143,1.587756,-0.884039,0.891958,-0.013173,0.079346,0.022336,-0.996510,-0.412298,1.318003,-0.915054,0.001370,-0.393481,1.325758,-0.922840,0.792560,-0.427748,1.335016,-0.917635,0.420679,-0.415664,1.293235,-0.904687,0.454367,-0.409299,1.402200,-0.931397,0.733307,0.142398,0.849471,-2.930571,0.000000,-0.331854,1.549336,-0.975832,-0.352080,1.605451,-0.952981,-0.510766,1.587917,-0.884173,-0.393455,1.325609,-0.922024,-0.429483,1.335972,-0.916434,-0.414563,1.291790,-0.905895,-0.408882,1.402826,-0.932154,,,
4257,35.475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003973,0.052570,-0.004680,-0.998598,-0.398184,1.580915,-0.937647,0.000952,-0.331907,1.548576,-0.975972,0.812872,-0.351541,1.606429,-0.952974,0.722981,-0.511104,1.587739,-0.883995,0.892682,-0.013150,0.078926,0.022358,-0.996543,-0.412306,1.317999,-0.915046,0.001353,-0.393496,1.325753,-0.922849,0.795123,-0.427757,1.335012,-0.917615,0.427867,-0.415665,1.293231,-0.904675,0.458597,-0.409318,1.402195,-0.931394,0.738662,0.140672,0.849396,-2.931019,0.000000,-0.331832,1.549307,-0.975830,-0.352055,1.605448,-0.952973,-0.510729,1.587901,-0.884128,-0.393483,1.325611,-0.922042,-0.429486,1.335955,-0.916449,-0.414552,1.291803,-0.905863,-0.408900,1.402806,-0.932132,,,
4258,35.483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003793,0.052404,-0.004704,-0.998608,-0.398176,1.580940,-0.937624,0.000979,-0.331911,1.548589,-0.975959,0.810975,-0.351539,1.606450,-0.952975,0.720179,-0.511079,1.587780,-0.883937,0.887965,-0.013013,0.078883,0.022344,-0.996548,-0.412282,1.317997,-0.915054,0.001363,-0.393473,1.325749,-0.922860,0.794783,-0.427734,1.335010,-0.917626,0.422580,-0.415640,1.293233,-0.904676,0.458917,-0.409296,1.402189,-0.931424,0.734867,0.140513,0.848849,-2.930949,0.000000,-0.331847,1.549328,-0.975811,-0.352063,1.605461,-0.952972,-0.510685,1.587941,-0.884079,-0.393444,1.325605,-0.922053,-0.429469,1.335960,-0.916433,-0.414547,1.291795,-0.905869,-0.408880,1.402810,-0.932177,,,
4259,35.491667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003898,0.052630,-0.004709,-0.998595,-0.398156,1.580916,-0.937650,0.000980,-0.331873,1.548575,-0.975962,0.808531,-0.351512,1.606431,-0.952975,0.721278,-0.511083,1.587743,-0.884012,0.889816,-0.013419,0.078499,0.022560,-0.996569,-0.412272,1.317994,-0.915067,0.001364,-0.393466,1.325746,-0.922881,0.794077,-0.427720,1.335014,-0.917612,0.429291,-0.415631,1.293221,-0.904708,0.462439,-0.409268,1.402199,-0.931367,0.733374,0.138832,0.850383,-2.931782,0.000000,-0.331816,1.549323,-0.975808,-0.352022,1.605439,-0.952979,-0.510696,1.587900,-0.884153,-0.393441,1.325591,-0.922072,-0.429440,1.335950,-0.916438,-0.414537,1.291798,-0.905892,-0.408851,1.402830,-0.932119,,,
4260,35.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004091,0.052658,-0.004652,-0.998593,-0.398155,1.580921,-0.937659,0.000963,-0.331873,1.548588,-0.975980,0.811077,-0.351508,1.606436,-0.952971,0.721635,-0.511084,1.587737,-0.884025,0.891483,-0.013310,0.078716,0.022383,-0.996557,-0.412262,1.317998,-0.915058,0.001363,-0.393455,1.325754,-0.922866,0.794582,-0.427714,1.335012,-0.917614,0.431488,-0.415616,1.293227,-0.904694,0.463242,-0.409278,1.402200,-0.931378,0.733296,0.139872,0.850056,-2.931416,0.000000,-0.331804,1.549326,-0.975834,-0.352023,1.605449,-0.952973,-0.510705,1.587898,-0.884161,-0.393432,1.325598,-0.922059,-0.429429,1.335946,-0.916449,-0.414523,1.291803,-0.905871,-0.408862,1.402834,-0.932128,,,
4261,35.508333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003807,0.052296,-0.004695,-0.998613,-0.398117,1.580945,-0.937603,0.000986,-0.331861,1.548594,-0.975954,0.811077,-0.351482,1.606455,-0.952964,0.721635,-0.511008,1.587786,-0.883891,0.891483,-0.013265,0.078637,0.022348,-0.996564,-0.412253,1.317989,-0.915085,0.001369,-0.393448,1.325746,-0.922896,0.794582,-0.427707,1.335003,-0.917640,0.431488,-0.415605,1.293219,-0.904718,0.463242,-0.409278,1.402190,-0.931414,0.733296,0.139591,0.849896,-2.931487,0.000000,-0.331787,1.549338,-0.975809,-0.352022,1.605449,-0.952957,-0.510612,1.587953,-0.884034,-0.393435,1.325607,-0.922093,-0.429446,1.335939,-0.916457,-0.414494,1.291773,-0.905906,-0.408852,1.402823,-0.932167,,,
4262,35.516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003976,0.052452,-0.004661,-0.998605,-0.398127,1.580921,-0.937622,0.000976,-0.331861,1.548580,-0.975964,0.809634,-0.351487,1.606434,-0.952960,0.714705,-0.511034,1.587749,-0.883944,0.886810,-0.013275,0.078427,0.022340,-0.996581,-0.412244,1.317978,-0.915075,0.001356,-0.393443,1.325735,-0.922894,0.796121,-0.427699,1.334991,-0.917623,0.424271,-0.415591,1.293208,-0.904707,0.455948,-0.409278,1.402179,-0.931403,0.731896,0.138763,0.849954,-2.931721,0.000000,-0.331781,1.549322,-0.975821,-0.352024,1.605429,-0.952955,-0.510646,1.587916,-0.884082,-0.393427,1.325584,-0.922088,-0.429412,1.335940,-0.916465,-0.414481,1.291773,-0.905894,-0.408867,1.402796,-0.932140,,,
4263,35.525000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003972,0.052369,-0.004630,-0.998609,-0.398098,1.580925,-0.937619,0.000980,-0.331840,1.548579,-0.975971,0.810141,-0.351458,1.606434,-0.952965,0.715102,-0.510996,1.587760,-0.883922,0.888726,-0.013555,0.078608,0.022353,-0.996563,-0.412246,1.317971,-0.915096,0.001374,-0.393442,1.325733,-0.922904,0.794883,-0.427701,1.334985,-0.917641,0.431308,-0.415597,1.293195,-0.904743,0.458147,-0.409275,1.402181,-0.931376,0.738610,0.139525,0.851070,-2.931794,0.000000,-0.331767,1.549323,-0.975825,-0.351991,1.605432,-0.952961,-0.510605,1.587925,-0.884062,-0.393420,1.325580,-0.922106,-0.429447,1.335916,-0.916478,-0.414493,1.291769,-0.905907,-0.408850,1.402821,-0.932122,,,
4264,35.533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003810,0.052239,-0.004652,-0.998617,-0.398077,1.580924,-0.937605,0.000962,-0.331828,1.548568,-0.975963,0.809583,-0.351442,1.606430,-0.952971,0.716166,-0.510961,1.587774,-0.883880,0.888385,-0.013420,0.078476,0.022435,-0.996573,-0.412241,1.317977,-0.915083,0.001365,-0.393437,1.325733,-0.922897,0.796866,-0.427693,1.334993,-0.917628,0.426159,-0.415593,1.293204,-0.904723,0.463426,-0.409259,1.402182,-0.931384,0.732179,0.138895,0.850468,-2.931813,0.000000,-0.331736,1.549308,-0.975828,-0.351983,1.605422,-0.952964,-0.510583,1.587945,-0.884014,-0.393417,1.325580,-0.922106,-0.429424,1.335933,-0.916483,-0.414488,1.291774,-0.905878,-0.408842,1.402813,-0.932119,,,
4265,35.541667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003860,0.052407,-0.004662,-0.998607,-0.398096,1.580907,-0.937616,0.000975,-0.331833,1.548556,-0.975956,0.810737,-0.351456,1.606415,-0.952964,0.713943,-0.510998,1.587749,-0.883929,0.891002,-0.013603,0.078177,0.022599,-0.996590,-0.412230,1.317964,-0.915089,0.001359,-0.393428,1.325718,-0.922912,0.798376,-0.427678,1.334986,-0.917618,0.430513,-0.415583,1.293188,-0.904737,0.463759,-0.409233,1.402175,-0.931359,0.736234,0.137568,0.851112,-2.932337,0.000000,-0.331761,1.549308,-0.975808,-0.351977,1.605409,-0.952967,-0.510618,1.587911,-0.884065,-0.393406,1.325557,-0.922114,-0.429379,1.335920,-0.916478,-0.414491,1.291768,-0.905897,-0.408822,1.402809,-0.932098,,,
4266,35.550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003865,0.052435,-0.004700,-0.998606,-0.398104,1.580916,-0.937624,0.000975,-0.331837,1.548571,-0.975960,0.807586,-0.351466,1.606428,-0.952969,0.716786,-0.511010,1.587749,-0.883943,0.891259,-0.013550,0.078064,0.022602,-0.996600,-0.412224,1.317965,-0.915083,0.001367,-0.393424,1.325718,-0.922911,0.796526,-0.427673,1.334987,-0.917610,0.437394,-0.415575,1.293190,-0.904728,0.466455,-0.409230,1.402175,-0.931362,0.735746,0.137110,0.850906,-2.932409,0.000000,-0.331771,1.549311,-0.975813,-0.351988,1.605437,-0.952968,-0.510622,1.587910,-0.884084,-0.393406,1.325554,-0.922103,-0.429392,1.335932,-0.916458,-0.414464,1.291764,-0.905908,-0.408818,1.402804,-0.932100,,,
4267,35.558333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003924,0.052470,-0.004701,-0.998604,-0.398115,1.580909,-0.937610,0.000990,-0.331845,1.548569,-0.975945,0.810520,-0.351476,1.606423,-0.952949,0.719956,-0.511025,1.587734,-0.883936,0.889084,-0.013594,0.078297,0.022325,-0.996587,-0.412216,1.317960,-0.915089,0.001363,-0.393416,1.325724,-0.922908,0.793823,-0.427673,1.334973,-0.917623,0.431328,-0.415558,1.293182,-0.904737,0.460299,-0.409260,1.402172,-0.931364,0.736357,0.138334,0.851270,-2.932170,0.000000,-0.331793,1.549311,-0.975790,-0.351994,1.605437,-0.952948,-0.510624,1.587892,-0.884083,-0.393390,1.325572,-0.922125,-0.429400,1.335903,-0.916483,-0.414469,1.291760,-0.905876,-0.408841,1.402809,-0.932101,,,
4268,35.566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003830,0.052260,-0.004729,-0.998615,-0.398104,1.580914,-0.937595,0.000970,-0.331848,1.548570,-0.975952,0.809540,-0.351473,1.606428,-0.952959,0.719296,-0.510992,1.587745,-0.883875,0.891199,-0.013489,0.078351,0.022349,-0.996584,-0.412222,1.317941,-0.915101,0.001358,-0.393421,1.325702,-0.922920,0.797311,-0.427677,1.334955,-0.917640,0.430375,-0.415566,1.293167,-0.904744,0.466109,-0.409259,1.402150,-0.931393,0.735951,0.138506,0.850797,-2.932028,0.000000,-0.331778,1.549314,-0.975805,-0.351991,1.605432,-0.952960,-0.510611,1.587906,-0.884012,-0.393401,1.325554,-0.922123,-0.429409,1.335883,-0.916487,-0.414467,1.291751,-0.905905,-0.408838,1.402776,-0.932132,,,
4269,35.575000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003922,0.052406,-0.004639,-0.998607,-0.398107,1.580912,-0.937620,0.000992,-0.331845,1.548564,-0.975964,0.810834,-0.351466,1.606421,-0.952965,0.717442,-0.511008,1.587752,-0.883932,0.884639,-0.013543,0.078460,0.022416,-0.996573,-0.412218,1.317965,-0.915092,0.001362,-0.393415,1.325724,-0.922905,0.799752,-0.427671,1.334981,-0.917632,0.432207,-0.415569,1.293189,-0.904738,0.464128,-0.409242,1.402174,-0.931373,0.733464,0.138892,0.850977,-2.931950,0.000000,-0.331782,1.549303,-0.975815,-0.352003,1.605426,-0.952957,-0.510603,1.587915,-0.884079,-0.393398,1.325582,-0.922117,-0.429393,1.335910,-0.916478,-0.414473,1.291754,-0.905894,-0.408820,1.402811,-0.932117,,,
4270,35.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003791,0.052359,-0.004700,-0.998610,-0.398128,1.580918,-0.937612,0.000991,-0.331867,1.548567,-0.975953,0.808734,-0.351492,1.606428,-0.952968,0.717552,-0.511026,1.587760,-0.883915,0.886853,-0.013584,0.077993,0.022510,-0.996607,-0.412240,1.317957,-0.915090,0.001364,-0.393443,1.325714,-0.922920,0.795982,-0.427692,1.334976,-0.917614,0.432737,-0.415584,1.293180,-0.904736,0.468923,-0.409264,1.402168,-0.931365,0.735895,0.136901,0.851114,-2.932519,0.000000,-0.331806,1.549314,-0.975801,-0.352019,1.605428,-0.952965,-0.510629,1.587921,-0.884059,-0.393415,1.325549,-0.922122,-0.429418,1.335907,-0.916472,-0.414490,1.291773,-0.905891,-0.408849,1.402801,-0.932102,,,
4271,35.591667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004080,0.052460,-0.004606,-0.998604,-0.398142,1.580923,-0.937608,0.000984,-0.331878,1.548583,-0.975955,0.809981,-0.351498,1.606434,-0.952940,0.717909,-0.511049,1.587751,-0.883929,0.887229,-0.013436,0.078606,0.022299,-0.996566,-0.412242,1.317974,-0.915078,0.001351,-0.393438,1.325735,-0.922888,0.799285,-0.427698,1.334986,-0.917627,0.429684,-0.415590,1.293200,-0.904719,0.461976,-0.409279,1.402180,-0.931378,0.738408,0.139551,0.850624,-2.931666,0.000000,-0.331812,1.549326,-0.975806,-0.352028,1.605438,-0.952936,-0.510653,1.587914,-0.884072,-0.393425,1.325600,-0.922096,-0.429429,1.335922,-0.916473,-0.414482,1.291769,-0.905884,-0.408858,1.402796,-0.932112,,,
4272,35.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003822,0.052279,-0.004692,-0.998614,-0.398137,1.580919,-0.937596,0.000951,-0.331883,1.548569,-0.975950,0.812593,-0.351503,1.606429,-0.952958,0.714007,-0.511026,1.587759,-0.883881,0.892036,-0.013470,0.078456,0.022291,-0.996577,-0.412255,1.317963,-0.915069,0.001358,-0.393453,1.325726,-0.922884,0.798012,-0.427712,1.334976,-0.917612,0.431044,-0.415599,1.293189,-0.904711,0.469719,-0.409298,1.402171,-0.931364,0.736968,0.138948,0.850776,-2.931856,0.000000,-0.331781,1.549301,-0.975821,-0.352049,1.605424,-0.952948,-0.510653,1.587932,-0.884011,-0.393427,1.325572,-0.922091,-0.429447,1.335903,-0.916469,-0.414504,1.291782,-0.905860,-0.408879,1.402797,-0.932099,,,
4273,35.608333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003893,0.052407,-0.004711,-0.998607,-0.398173,1.580916,-0.937619,0.000953,-0.331907,1.548575,-0.975961,0.812040,-0.351536,1.606431,-0.952965,0.720972,-0.511076,1.587744,-0.883931,0.893003,-0.013370,0.078508,0.022224,-0.996576,-0.412249,1.317962,-0.915067,0.001353,-0.393448,1.325726,-0.922881,0.796789,-0.427708,1.334972,-0.917615,0.430214,-0.415591,1.293190,-0.904704,0.460794,-0.409301,1.402167,-0.931380,0.737981,0.139214,0.850411,-2.931698,0.000000,-0.331828,1.549309,-0.975820,-0.352055,1.605442,-0.952964,-0.510703,1.587906,-0.884064,-0.393429,1.325582,-0.922081,-0.429428,1.335914,-0.916453,-0.414489,1.291758,-0.905881,-0.408886,1.402784,-0.932118,,,
4274,35.616667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003962,0.052421,-0.004824,-0.998606,-0.398183,1.580923,-0.937594,0.000953,-0.331909,1.548602,-0.975938,0.811673,-0.351552,1.606450,-0.952936,0.715511,-0.511089,1.587717,-0.883908,0.892539,-0.013387,0.078396,0.022275,-0.996584,-0.412257,1.317968,-0.915066,0.001352,-0.393456,1.325730,-0.922885,0.798974,-0.427714,1.334979,-0.917610,0.433686,-0.415599,1.293195,-0.904704,0.465913,-0.409304,1.402173,-0.931376,0.735489,0.138707,0.850458,-2.931844,0.000000,-0.331814,1.549337,-0.975804,-0.352088,1.605446,-0.952930,-0.510717,1.587887,-0.884039,-0.393446,1.325593,-0.922092,-0.429439,1.335896,-0.916463,-0.414496,1.291777,-0.905860,-0.408878,1.402799,-0.932115,,,
